Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,unidentified,Temp_mediaAnual
0,0,0,0.035,0,0.0175,0,0,0,0.065,0.005,0.0075,0,0,0,0,0,0.0225,0.035,0.0075,0.04,0.46,0.0175,0.015,0.0125,0.0275,0.0575,0,0,0,0.005,0,0.005,0.08,0,0,0,0,0,0.04,0.015,0.0125,0.0125,0.005,21.2282
0,0,0,0.025345622,0.013824885,0.029953917,0,0,0,0.032258065,0.004608295,0.006912442,0,0,0,0,0,0.004608295,0.050691244,0.020737327,0.062211982,0.417050691,0.046082949,0.006912442,0.00921659,0.034562212,0.029953917,0,0,0,0.00921659,0,0.011520737,0.096774194,0,0,0,0,0,0.052995392,0.00921659,0.006912442,0.01843318,0,21.1845
0,0,0,0.024122807,0.013157895,0.028508772,0,0,0,0.030701754,0.004385965,0.006578947,0,0,0,0,0,0.004385965,0.048245614,0.019736842,0.059210526,0.396929825,0.043859649,0.006578947,0.00877193,0.032894737,0.028508772,0,0,0,0.00877193,0,0.010964912,0.092105263,0,0,0,0,0,0.050438596,0.00877193,0.006578947,0.01754386,0.048245614,21.1845
0,0,0,0.015712682,0.003367003,0.03030303,0.003367003,0,0,0.136924804,0.007856341,0.075196409,0,0.001122334,0,0,0,0.035914703,0.120089787,0.005611672,0.021324355,0.244668911,0.025813692,0.013468013,0.012345679,0.019079686,0.021324355,0,0,0,0.011223345,0,0.003367003,0.066217733,0,0,0,0,0,0.011223345,0.077441077,0.006734007,0.015712682,0.014590348,20.8686
0,0,0.006,0.011,0.006,0.03,0.001,0,0,0.141,0.002,0.079,0.002,0.001,0,0,0,0.032,0.121,0.003,0.044,0.221,0.027,0.013,0.012,0.023,0.01,0,0,0,0.015,0.001,0,0.066,0,0,0,0,0,0.011,0.077,0.007,0.013,0.025,20.8692
0,0,0,0.014354067,0,0.004784689,0,0,0,0.200956938,0.035885167,0.428229665,0.071770335,0,0,0,0,0.093301435,0.031100478,0,0,0.0215311,0.002392344,0.002392344,0.002392344,0.009569378,0.016746411,0,0.019138756,0,0.002392344,0,0,0.016746411,0,0,0,0,0,0.002392344,0.014354067,0.002392344,0.004784689,0.002392344,17.3765
0,0,0.010989011,0.01998002,0,0,0,0,0,0.140859141,0.423576424,0.183816184,0.033966034,0,0,0,0,0.108891109,0.012987013,0,0,0.00999001,0,0.001998002,0.002997003,0.004995005,0.003996004,0,0.020979021,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0.000999001,0,16.2366
0,0,0.017226529,0.018087855,0.018949182,0.009474591,0.001722653,0,0,0.111972438,0.025839793,0.043066322,0.001722653,0.009474591,0,0,0,0.037898363,0.036175711,0.020671835,0.02670112,0.374677003,0.013781223,0.012919897,0,0.02411714,0.015503876,0,0,0,0.007751938,0,0.001722653,0.044788975,0,0,0,0,0,0.027562446,0.03875969,0.024978467,0.024978467,0.009474591,22.1129
0,0,0.023,0.015,0.01,0.009,0.01,0,0,0.112,0.009,0.056,0.001,0.01,0,0,0,0.035,0.037,0.021,0.032,0.371,0.014,0.013,0,0.027,0.004,0,0,0,0.009,0,0,0.046,0,0,0,0,0,0.027,0.038,0.019,0.031,0.021,22.1129
0,0,0,0.063,0.025,0.041,0.009,0,0,0.274,0,0.022,0,0,0,0,0,0.016,0.091,0.003,0,0.164,0.003,0.003,0.006,0.041,0,0,0.003,0,0,0.013,0,0.063,0,0,0,0,0,0.047,0.038,0.009,0.025,0.041,19.9457
0,0,0,0.063694268,0.025477707,0.041401274,0.00955414,0,0,0.270700637,0.006369427,0.01910828,0,0,0,0,0,0.047770701,0.070063694,0.003184713,0.003184713,0.159235669,0.006369427,0.003184713,0.006369427,0.038216561,0.00955414,0,0.003184713,0,0.003184713,0.012738854,0.003184713,0.057324841,0,0,0,0,0,0.047770701,0.044585987,0.022292994,0.012738854,0.00955414,19.946
0,0,0.006,0.013,0.013,0.002,0,0,0,0.084,0,0.013,0.004,0,0,0,0,0.015,0.025,0.011,0.011,0.483,0.006,0.006,0.015,0.034,0.008,0,0,0,0.013,0.002,0,0.061,0,0,0,0,0,0.053,0.057,0.015,0.017,0.033,21.6164
0,0,0.004201681,0.014705882,0.010504202,0.00210084,0.00210084,0,0.00210084,0.084033613,0,0.012605042,0.00210084,0,0,0,0,0.029411765,0.027310924,0.012605042,0.010504202,0.476890756,0.006302521,0.010504202,0.016806723,0.033613445,0.018907563,0,0,0,0.006302521,0.00210084,0.006302521,0.06092437,0,0,0,0,0,0.054621849,0.056722689,0.018907563,0.012605042,0.004201681,21.6196
0,0,0,0.016,0.023,0.032,0,0,0,0.133,0,0,0,0.003,0,0,0,0.016,0.052,0.01,0.003,0.275,0.036,0.013,0.013,0.061,0.019,0,0,0,0.019,0.006,0,0.104,0,0,0,0,0,0.061,0.016,0.003,0.058,0.028,21.0811
0,0,0,0.016556291,0.023178808,0.033112583,0,0,0,0.125827815,0,0,0,0.003311258,0,0,0,0.029801325,0.062913907,0.009933775,0.006622517,0.278145695,0.036423841,0.013245033,0.013245033,0.043046358,0.036423841,0,0,0,0.013245033,0.006622517,0,0.086092715,0,0,0,0,0,0.062913907,0.016556291,0.009933775,0.052980132,0.01986755,21.0841
0,0,0.019153226,0.044354839,0.0625,0.037298387,0,0,0,0.244959677,0.035282258,0.032258065,0,0.005040323,0,0,0,0.105846774,0,0,0,0.110887097,0.01108871,0.010080645,0.012096774,0.035282258,0.025201613,0,0,0,0.022177419,0.006048387,0,0.052419355,0,0,0,0,0,0,0,0.014112903,0.046370968,0,19.1555
0,0,0.012048193,0.030120482,0.055220884,0.03313253,0.003012048,0,0,0.241967871,0.070281124,0.043172691,0,0,0,0,0,0.100401606,0.009036145,0,0,0.09437751,0,0.024096386,0.009036145,0.035140562,0.03313253,0,0.003012048,0,0.009036145,0.009036145,0,0.058232932,0,0,0,0,0,0.040160643,0.021084337,0.009036145,0.052208835,0.004016064,19.1555
0,0,0,0.024316109,0.012158055,0.021276596,0,0,0,0.155015198,0,0.003039514,0,0,0,0,0,0.012158055,0.03343465,0.012158055,0.006079027,0.313069909,0.027355623,0.021276596,0.024316109,0.048632219,0.021276596,0,0,0,0.018237082,0.009118541,0.009118541,0.066869301,0,0,0,0,0,0.097264438,0.015197568,0.012158055,0.030395137,0.006079027,21.3436
0,0,0,0.024,0.012,0.021,0,0,0,0.153,0.003,0,0,0,0,0,0,0,0.03,0.012,0.006,0.308,0.027,0.021,0.024,0.054,0.015,0,0,0,0.021,0.009,0,0.072,0,0,0,0,0,0.096,0.015,0.012,0.03,0.035,21.3461
0,0,0,0.036963037,0.045954046,0.027972028,0,0,0,0.240759241,0.002997003,0.097902098,0,0,0,0,0,0.005994006,0.036963037,0,0,0.122877123,0.008991009,0.017982018,0.002997003,0.061938062,0.027972028,0,0.002997003,0.002997003,0.002997003,0,0,0.057942058,0,0,0,0,0,0.051948052,0.030969031,0.027972028,0.048951049,0.034965035,19.2624
0,0,0.003095975,0.037151703,0.043343653,0.027863777,0.003095975,0,0,0.238390093,0.024767802,0.074303406,0.003095975,0,0,0,0,0.015479876,0.030959752,0,0.003095975,0.117647059,0.009287926,0.018575851,0.00619195,0.068111455,0.037151703,0,0.003095975,0,0.003095975,0.003095975,0,0.055727554,0,0,0,0,0,0.052631579,0.030959752,0.037151703,0.040247678,0.012383901,19.2624
0,0,0.004,0.028,0.053,0.059,0.004,0,0,0.242,0,0.093,0.004,0,0,0,0,0,0.079,0,0,0.071,0.008,0.01,0,0.024,0,0,0,0,0.014,0.012,0,0.081,0,0,0,0,0,0.067,0.037,0.02,0.041,0.049,19.5007
0,0,0.001972387,0.029585799,0.049309665,0.055226824,0.00591716,0,0,0.250493097,0.019723866,0.088757396,0.003944773,0,0,0,0,0.001972387,0.067061144,0,0,0.072978304,0.01183432,0.009861933,0.001972387,0.023668639,0.025641026,0,0,0,0.01183432,0.01183432,0,0.082840237,0,0,0,0,0,0.067061144,0.039447732,0.021696252,0.041420118,0.003944773,19.5011
0,0,0,0.001992032,0.041832669,0.007968127,0.007968127,0,0,0.003984064,0,0.001992032,0,0.001992032,0,0,0,0.009960159,0.009960159,0.023904382,0.099601594,0.394422311,0.03187251,0.011952191,0.007968127,0.027888446,0.057768924,0,0,0,0.023904382,0,0,0.171314741,0,0,0,0,0,0.019920319,0,0.013944223,0.021912351,0.005976096,23.8234
0,0,0.003546099,0.010638298,0,0,0,0,0,0.25177305,0.007092199,0.609929078,0.021276596,0,0,0,0,0.014184397,0,0,0,0.017730496,0,0.021276596,0.010638298,0.003546099,0,0,0,0,0,0,0,0.003546099,0,0,0,0,0,0.003546099,0,0.003546099,0,0.017730496,17.3286
0,0,0,0.010452962,0,0,0,0,0,0.254355401,0.055749129,0.56445993,0.017421603,0,0,0,0,0.017421603,0,0,0,0.017421603,0,0.031358885,0.010452962,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003484321,0.003484321,0.003484321,0,0.006968641,17.3301
0,0,0.007,0.014,0.025,0.016,0,0,0,0.151,0.079,0.092,0.001,0,0,0,0,0.163,0,0.003,0,0.072,0.021,0.009,0.009,0.054,0.043,0,0.01,0,0.001,0.001,0,0.083,0,0,0,0,0,0,0,0.003,0.009,0,19.1215
0,0,0.002,0.021,0.014,0.014,0.002,0,0,0.098,0,0,0,0,0,0,0,0.021,0.033,0.009,0.028,0.343,0.054,0.009,0.016,0.061,0.014,0,0,0,0.04,0,0,0.096,0,0,0,0,0,0.028,0.026,0.014,0.026,0.031,21.946
0,0,0.002469136,0.024691358,0.014814815,0.014814815,0.002469136,0,0,0.037037037,0,0,0,0,0,0,0,0.02962963,0.037037037,0.009876543,0.02962963,0.367901235,0.054320988,0.014814815,0.019753086,0.064197531,0.017283951,0,0,0,0.041975309,0,0.007407407,0.096296296,0,0,0,0,0,0.02962963,0.027160494,0.014814815,0.024691358,0.017283951,21.946
0,0,0.027972028,0.016983017,0.032967033,0.033966034,0.005994006,0,0,0.250749251,0.071928072,0.061938062,0,0,0,0,0,0.150849151,0.006993007,0,0,0.100899101,0.001998002,0.018981019,0,0.044955045,0.005994006,0,0.010989011,0,0.003996004,0.004995005,0,0.032967033,0,0,0,0,0,0.040959041,0.04995005,0.003996004,0.018981019,0,19.2635
0,0,0.002136752,0.019230769,0.023504274,0.023504274,0.002136752,0,0,0.068376068,0.002136752,0.004273504,0,0,0,0,0,0.008547009,0.032051282,0.010683761,0.021367521,0.365384615,0.034188034,0.025641026,0.012820513,0.042735043,0.027777778,0,0,0,0.012820513,0.008547009,0.002136752,0.098290598,0,0,0,0,0,0.070512821,0.025641026,0.017094017,0.02991453,0.008547009,22.014
0,0,0.017,0.021,0.017,0.03,0,0,0,0.161,0.17,0.11,0.004,0,0,0,0,0.136,0.009,0,0,0.068,0.025,0.013,0.013,0.04,0.017,0,0.008,0,0,0,0,0.064,0,0,0,0,0,0.009,0.042,0.009,0.017,0,18.9786
0,0,0.038,0.014,0.025,0.022,0,0,0,0.127,0.142,0.1,0.004,0,0,0,0,0.194,0.011,0.001,0,0.077,0.029,0.013,0.013,0.025,0.024,0,0.021,0,0,0.005,0,0.043,0,0,0,0,0,0,0,0.003,0.019,0,18.9786
0,0,0.013026052,0.014028056,0.012024048,0.028056112,0.003006012,0,0,0.155310621,0.195390782,0.074148297,0.008016032,0,0,0,0,0.142284569,0.003006012,0.00501002,0,0.080160321,0.032064128,0.006012024,0.008016032,0.047094188,0.017034068,0,0.011022044,0,0,0,0,0.081162325,0,0,0,0,0,0.014028056,0.028056112,0.008016032,0.014028056,0,18.9734
0,0,0.012987013,0.015984016,0.063936064,0.035964036,0.001998002,0,0,0.205794206,0.120879121,0.06993007,0.004995005,0,0,0,0,0.091908092,0,0,0,0.067932068,0.015984016,0.017982018,0.008991009,0.03996004,0.00999001,0,0.002997003,0,0,0.001998002,0,0.060939061,0,0,0,0,0,0.044955045,0.047952048,0.014985015,0.040959041,0,18.9842
0,0,0.003,0.016,0.032,0.013,0.021,0,0,0.189,0.008,0.005,0,0.013,0,0,0,0.003,0.063,0.008,0.003,0.268,0.011,0.032,0.016,0.037,0.018,0,0.003,0,0.005,0.003,0,0.045,0,0,0,0,0,0.079,0.018,0.013,0.055,0.02,21.0722
0,0,0.002518892,0.01511335,0.032745592,0.012594458,0.017632242,0,0,0.191435768,0.010075567,0.005037783,0,0.012594458,0,0,0,0.012594458,0.055415617,0.007556675,0.002518892,0.282115869,0.010075567,0.0302267,0.01511335,0.035264484,0.022670025,0,0.002518892,0,0.002518892,0.002518892,0,0.042821159,0,0,0.002518892,0,0,0.078085642,0.020151134,0.01511335,0.047858942,0.012594458,21.0729
0,0,0.015968064,0.01996008,0.016966068,0.012974052,0.008982036,0,0,0.220558882,0.087824351,0.063872255,0.000998004,0.000998004,0,0,0,0.168662675,0,0,0.000998004,0.091816367,0.005988024,0.021956088,0.003992016,0.040918164,0.005988024,0,0.002994012,0,0.00998004,0.001996008,0,0.060878244,0,0,0,0,0,0.046906188,0.030938124,0.010978044,0.04491018,0.000998004,19.0073
0,0,0.006,0.017,0.041,0.022,0.004,0,0,0.238,0.028,0.138,0,0,0,0,0,0.011,0.05,0,0.002,0.108,0.015,0.013,0.002,0.022,0.022,0,0,0,0.011,0.002,0,0.084,0,0,0,0,0,0.039,0.022,0.017,0.045,0.041,19.5232
0,0,0.002164502,0.017316017,0.028138528,0.021645022,0.015151515,0,0,0.231601732,0.062770563,0.101731602,0.002164502,0.004329004,0,0,0,0.012987013,0.060606061,0,0.002164502,0.108225108,0.017316017,0.015151515,0.004329004,0.028138528,0.023809524,0,0,0,0.006493506,0.002164502,0,0.082251082,0,0,0,0,0,0.041125541,0.021645022,0.021645022,0.041125541,0.023809524,19.5233
0,0,0.031936128,0.012974052,0.01497006,0.017964072,0.007984032,0,0,0.201596806,0.111776447,0.117764471,0,0.001996008,0,0,0,0.096806387,0.007984032,0.005988024,0,0.080838323,0.01996008,0.010978044,0.007984032,0.041916168,0.023952096,0,0,0,0.006986028,0.003992016,0,0.05988024,0,0,0,0,0,0.02994012,0.046906188,0.002994012,0.032934132,0.000998004,18.9299
0,0,0.021912351,0.015936255,0.029880478,0.018924303,0.005976096,0,0,0.182270916,0.134462151,0.12749004,0,0.001992032,0,0,0,0.104581673,0.00498008,0,0.000996016,0.085657371,0.022908367,0.009960159,0.001992032,0.023904382,0.015936255,0,0.003984064,0.001992032,0,0,0,0.051792829,0,0,0,0,0,0.029880478,0.057768924,0.010956175,0.028884462,0.00498008,18.9672
0,0,0.036926148,0.005988024,0.032934132,0.018962076,0.000998004,0,0,0.172654691,0.154690619,0.121756487,0.002994012,0,0,0,0,0.140718563,0.010978044,0,0.000998004,0.069860279,0.000998004,0.010978044,0,0.02994012,0.0249501,0,0.005988024,0,0.002994012,0.001996008,0,0.048902196,0,0,0,0,0,0.026946108,0.04491018,0.005988024,0.0249501,0,18.8965
0,0,0.009,0.023,0.032,0.005,0.009,0,0,0.316,0.196,0.086,0.003,0.001,0,0,0,0.061,0.005,0.003,0,0.049,0,0.019,0.008,0.03,0.009,0,0,0,0,0.002,0,0.024,0,0,0,0,0,0.049,0.03,0.006,0.026,0,18.8886
0,0,0.028084253,0.013039117,0.016048144,0.001003009,0,0,0,0.237713139,0.21664995,0.153460381,0.02106319,0,0,0,0,0.105315948,0,0,0,0.055165496,0,0.009027081,0,0.018054162,0.019057172,0,0,0,0,0.001003009,0,0.036108325,0,0,0,0,0,0,0,0.005015045,0.023069208,0,18.8886
0,0,0,0.019,0.009,0.005,0.002,0,0,0.214,0.002,0.289,0.014,0,0,0,0,0.075,0.054,0,0,0.075,0,0.026,0.005,0.005,0.002,0,0.009,0,0,0.002,0,0.068,0,0,0,0,0,0.028,0.028,0.009,0.026,0.034,18.9286
0,0,0,0.01891253,0.009456265,0.004728132,0.002364066,0,0,0.21749409,0.111111111,0.182033097,0.011820331,0,0,0,0,0.075650118,0.021276596,0,0,0.080378251,0.004728132,0.026004728,0.004728132,0.011820331,0.040189125,0,0.011820331,0,0,0.002364066,0,0.063829787,0,0,0,0,0,0.028368794,0.028368794,0.009456265,0.023640662,0.009456265,18.9288
0,0,0.004,0.005,0.026,0.016,0.004,0,0,0.046,0.002,0,0,0,0,0,0,0.013,0.035,0.007,0.015,0.388,0.044,0.026,0.02,0.064,0.015,0,0.002,0,0.02,0,0,0.123,0,0,0,0,0,0.04,0.013,0.015,0.037,0.02,22.6394
0,0,0.003787879,0.005681818,0.026515152,0.017045455,0.003787879,0,0,0.020833333,0.001893939,0,0,0,0,0,0,0.013257576,0.035984848,0.007575758,0.013257576,0.401515152,0.045454545,0.03219697,0.020833333,0.053030303,0.028409091,0,0,0,0.020833333,0,0,0.128787879,0,0,0,0,0,0.041666667,0.013257576,0.017045455,0.035984848,0.011363636,22.6399
0,0,0.013972056,0.020958084,0.050898204,0.022954092,0.005988024,0,0,0.171656687,0.070858283,0.093812375,0,0,0,0,0,0.127744511,0.003992016,0.001996008,0.000998004,0.058882236,0.042914172,0.015968064,0,0.032934132,0.041916168,0,0.017964072,0,0,0.001996008,0,0.087824351,0,0,0,0,0,0.031936128,0.032934132,0.005988024,0.036926148,0.005988024,19.4238
0,0,0.003,0.005,0.058,0.003,0.005,0,0,0.018,0,0,0,0,0,0,0,0,0.005,0.018,0.094,0.432,0.029,0.008,0,0.063,0.01,0,0,0,0.008,0,0,0.141,0,0,0,0,0,0.045,0,0.01,0.026,0.019,24.3926
0,0,0.002617801,0.005235602,0.052356021,0.002617801,0.010471204,0,0,0.018324607,0,0,0,0,0,0,0,0.002617801,0.007853403,0.023560209,0.107329843,0.421465969,0.02617801,0.007853403,0,0.057591623,0.018324607,0,0,0,0.005235602,0,0.002617801,0.138743455,0,0,0,0,0,0.044502618,0,0.010471204,0.02617801,0.007853403,24.3982
0,0,0,0.001998002,0.004995005,0,0,0,0,0.06993007,0.490509491,0.170829171,0.008991009,0,0,0,0,0.130869131,0,0,0,0.000999001,0,0.056943057,0,0.000999001,0,0,0,0,0,0,0,0.050949051,0,0,0,0,0,0,0,0.008991009,0,0,16.8773
0,0,0.006,0,0.012,0.003,0,0,0,0.098,0,0.003,0,0,0,0,0,0.006,0.009,0.006,0.012,0.495,0.006,0.003,0.012,0.043,0.009,0,0,0,0,0.006,0,0.076,0,0,0,0,0,0.037,0.021,0.046,0.061,0.03,23.0732
0,0,0.00295858,0.00295858,0.017751479,0.00295858,0,0,0,0.109467456,0,0.00591716,0,0,0,0,0,0.00887574,0.01183432,0.00591716,0.01183432,0.479289941,0.00591716,0.00295858,0.01183432,0.047337278,0.01183432,0,0,0,0,0.00591716,0.00295858,0.065088757,0,0,0,0,0,0.050295858,0.026627219,0.059171598,0.044378698,0.00591716,23.0727
0,0,0.001,0.006,0.001,0.007,0,0,0,0.059,0.418,0.119,0.002,0,0,0,0,0.167,0,0,0,0,0,0.196,0.004,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0.002,0,15.9213
0,0,0.001001001,0,0,0,0,0,0,0.163163163,0.393393393,0.067067067,0.015015015,0,0,0,0,0.235235235,0,0,0,0,0,0.089089089,0,0,0,0,0,0,0,0,0,0.03003003,0,0,0,0,0,0,0,0,0,0,15.3811
0,0,0.008,0,0,0.001,0,0,0,0.063,0.465,0.124,0.008,0,0,0,0,0.257,0,0,0,0.008,0,0.019,0,0.001,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0.007,0,15.0051
0,0,0.005730659,0.005730659,0.031518625,0.020057307,0.008595989,0,0,0.197707736,0.134670487,0.108882521,0.005730659,0,0,0,0,0.048710602,0.111747851,0,0.00286533,0.074498567,0.020057307,0.037249284,0,0.011461318,0.020057307,0,0,0,0,0,0,0.042979943,0,0,0,0,0,0.042979943,0.022922636,0.011461318,0.014326648,0.020057307,19.1374
0,0,0.002857143,0.005714286,0.04,0.02,0,0,0,0.197142857,0.002857143,0.245714286,0.014285714,0,0,0,0,0.028571429,0.097142857,0,0,0.082857143,0.017142857,0.031428571,0,0.005714286,0.031428571,0,0,0,0.005714286,0,0,0.042857143,0,0,0,0,0,0.042857143,0.025714286,0.005714286,0.02,0.034285714,19.1363
0,0,0.026946108,0.012974052,0.047904192,0.012974052,0.063872255,0,0,0.170658683,0.085828343,0.088822355,0.001996008,0.002994012,0,0,0,0.081836327,0.007984032,0,0,0.074850299,0.031936128,0.028942116,0.016966068,0.042914172,0,0,0,0,0.001996008,0.001996008,0,0.063872255,0,0,0,0,0,0.01996008,0.036926148,0.012974052,0.060878244,0.000998004,19.3209
0,0,0.026946108,0.012974052,0.111776447,0.012974052,0,0,0,0.171656687,0.085828343,0.088822355,0.001996008,0.002994012,0,0,0,0.081836327,0.007984032,0,0,0.074850299,0.031936128,0.028942116,0.016966068,0.042914172,0,0,0,0,0.001996008,0.001996008,0,0.063872255,0,0,0,0,0,0,0,0.012974052,0.060878244,0,19.3209
0,0,0,0,0,0,0,0,0,0.0625,0.028409091,0.676136364,0.014204545,0,0,0,0,0.107954545,0.022727273,0,0,0,0.005681818,0.034090909,0,0.005681818,0.002840909,0,0.005681818,0,0,0,0,0.028409091,0,0,0,0,0,0.002840909,0.002840909,0,0,0,17.357
0,0,0,0,0,0,0,0,0,0.061452514,0.027932961,0.664804469,0.01396648,0,0,0,0,0.106145251,0.022346369,0,0,0,0.005586592,0.033519553,0,0.005586592,0.002793296,0,0.005586592,0,0,0,0,0.027932961,0,0,0,0,0,0.002793296,0.002793296,0,0,0.016759777,17.357
0,0,0.018,0.013,0.089,0.019,0,0,0,0.198,0.084,0.074,0.002,0.001,0,0,0,0.085,0.015,0.004,0.004,0.074,0.027,0.035,0.007,0.031,0.001,0,0,0,0,0.002,0,0.076,0,0,0,0,0,0,0,0.021,0.052,0,19.4515
0,0,0.017982018,0.012987013,0.063936064,0.018981019,0.024975025,0,0,0.197802198,0.083916084,0.073926074,0.001998002,0.000999001,0,0,0,0.084915085,0.014985015,0.003996004,0.003996004,0.073926074,0.026973027,0.034965035,0.006993007,0.030969031,0.000999001,0,0,0,0,0.001998002,0,0.075924076,0,0,0,0,0,0.016983017,0.050949051,0.020979021,0.051948052,0.000999001,19.4515
0,0,0.010050251,0,0.002512563,0,0.002512563,0,0,0.060301508,0,0.002512563,0,0,0,0,0,0.020100503,0,0.027638191,0,0.585427136,0,0.015075377,0.027638191,0.01758794,0.015075377,0,0,0,0,0.010050251,0.002512563,0.010050251,0,0,0,0,0,0.067839196,0.022613065,0.040201005,0.060301508,0,24.018
0,0,0.008,0,0.003,0.003,0,0,0,0.057,0.003,0,0,0,0,0,0,0.01,0.01,0.029,0,0.603,0,0.01,0.023,0.018,0.013,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.055,0.018,0.039,0.065,0.013,24.018
0,0,0.023,0.008,0.038,0.01,0.018,0,0,0.164,0.136,0.17,0.006,0,0,0,0,0.141,0.006,0.005,0.013,0.056,0.009,0.024,0.008,0.03,0.008,0,0.006,0,0,0,0,0.044,0,0,0,0,0,0.019,0.035,0.005,0.018,0,19.1968
0,0,0.024324324,0,0.027027027,0.005405405,0.002702703,0,0,0.22972973,0.02972973,0.489189189,0,0,0,0,0,0.032432432,0.010810811,0,0,0.010810811,0,0.035135135,0.013513514,0.005405405,0.002702703,0,0.016216216,0,0,0,0,0.032432432,0,0,0,0,0,0.016216216,0,0.002702703,0.005405405,0.008108108,18.6747
0,0,0.023023023,0.008008008,0.056056056,0.01001001,0,0,0,0.165165165,0.137137137,0.171171171,0.006006006,0,0,0,0,0.142142142,0.006006006,0.005005005,0.013013013,0.056056056,0.009009009,0.024024024,0.008008008,0.025025025,0.008008008,0,0.006006006,0,0,0,0,0.044044044,0,0,0,0,0,0,0,0.005005005,0.018018018,0,19.1968
0,0,0,0.002111932,0,0.002111932,0,0,0,0.110876452,0.10031679,0.556494192,0.015839493,0,0,0,0,0.103484688,0.015839493,0,0,0.005279831,0.001055966,0.038014784,0,0.003167899,0.005279831,0,0.002111932,0,0,0,0,0.025343189,0,0,0.001055966,0,0,0.002111932,0.003167899,0.001055966,0.003167899,0.002111932,17.6018
0,0,0,0,0,0.00408998,0,0,0,0.105316973,0,0.669734151,0.015337423,0,0,0,0,0.101226994,0.016359918,0,0,0.00408998,0.001022495,0.032719836,0,0.001022495,0.00204499,0,0,0,0,0,0,0.024539877,0,0,0.001022495,0,0,0.00204499,0.003067485,0.001022495,0.00204499,0.013292434,17.6015
0,0,0.003003003,0,0.007007007,0.003003003,0,0,0,0.243243243,0.007007007,0.414414414,0.007007007,0,0,0,0,0.192192192,0.007007007,0,0,0.014014014,0,0.038038038,0,0.003003003,0,0,0,0,0.003003003,0,0,0.041041041,0,0,0,0,0,0,0,0,0.01001001,0,17.3914
0,0,0.017964072,0.011976048,0.050898204,0.013972056,0.028942116,0,0,0.185628743,0.095808383,0.061876248,0,0.002994012,0,0,0,0.109780439,0.00499002,0,0.008982036,0.087824351,0.015968064,0.03992016,0.002994012,0.021956088,0.003992016,0,0.002994012,0,0,0.001996008,0,0.051896208,0,0,0,0,0,0.023952096,0.075848303,0.018962076,0.056886228,0.000998004,19.4735
0,0,0.017982018,0.011988012,0.07992008,0.013986014,0,0,0,0.185814186,0.095904096,0.061938062,0,0.002997003,0,0,0,0.10989011,0.004995005,0,0.008991009,0.087912088,0.015984016,0.03996004,0.002997003,0.021978022,0.003996004,0,0.002997003,0,0,0.001998002,0,0.051948052,0,0,0,0,0,0,0,0.018981019,0.056943057,0,19.4734
0,0,0.040959041,0.010989011,0.141858142,0.007992008,0,0,0,0.183816184,0.110889111,0.03996004,0,0.005994006,0,0,0,0.054945055,0.016983017,0,0.000999001,0.067932068,0.006993007,0.031968032,0.004995005,0.024975025,0.007992008,0,0,0,0,0.002997003,0,0.053946054,0,0,0,0,0,0,0,0.015984016,0.060939061,0,19.5789
0,0,0.040918164,0.010978044,0.101796407,0.007984032,0.038922156,0,0,0.182634731,0.109780439,0.03992016,0,0.005988024,0,0,0,0.05489022,0.016966068,0,0.000998004,0.067864271,0.006986028,0.031936128,0.00499002,0.02994012,0.007984032,0,0,0,0,0.002994012,0,0.053892216,0,0,0,0,0,0.020958084,0.083832335,0.015968064,0.060878244,0,19.5789
0,0,0.007915567,0.005277045,0.081794195,0.013192612,0.005277045,0,0,0.203166227,0.005277045,0.179419525,0.015831135,0.005277045,0,0,0,0.063324538,0.052770449,0.002638522,0,0.068601583,0.031662269,0.034300792,0,0.031662269,0.021108179,0,0.007915567,0,0.002638522,0,0,0.055408971,0,0,0,0,0,0.042216359,0.021108179,0.013192612,0.018469657,0.01055409,19.3553
